id,name,artists,album,images,image_sizes,release_dt,duration,popularity,explicit,dance,energy,loud,speech,acoustic,instrument,live,valence,tempo,tempo_conf,key,key_conf,mode,mode_conf,time_sig,time_sig_conf,All Out 2000s,All Out 50s,All Out 60s,All Out 70s,All Out 80s,All Out 90s,Are & Be,Classical Garden,Fresh Finds Country,Fresh Finds Dance,Fresh Finds Experimental,Fresh Finds Hip-Hop,Fresh Finds Indie,Fresh Finds Latin,Fresh Finds Pop,Fresh Finds Presents... Class of 2019,Fresh Finds R&B,Fresh Finds Rock,Hot Country,Melantronic,Music for Plants,New Music Friday,Peaceful Piano,RapCaviar,Rock Classics,Rock This,Signed XOXO,Soft Pop Hits,Today's Top Hits ,Viva Latino,just hits,mint
6jSvgAwRVrJIP0VYz5L2J8,Praising You (feat. Fatboy Slim),"['Rita Ora', 'Fatboy Slim']",Praising You (feat. Fatboy Slim),"['https://i.scdn.co/image/ab67616d0000b273818b9b0bd041f6bcde9d70ac', 'https://i.scdn.co/image/ab67616d00001e02818b9b0bd041f6bcde9d70ac', 'https://i.scdn.co/image/ab67616d00004851818b9b0bd041f6bcde9d70ac']","[(640, 640), (300, 300), (64, 64)]",2023-04-19,164.69333,77,False,0.689,0.788,-4.978,0.084,0.07,0.0,0.246,0.656,122.968,0.688,8,0.763,1,0.607,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5ttodnEIaCGDuBbvJctUfc,End Of Time,['Zara Larsson'],End Of Time,"['https://i.scdn.co/image/ab67616d0000b273a3e19b0cb50aa20c859e0eb4', 'https://i.scdn.co/image/ab67616d00001e02a3e19b0cb50aa20c859e0eb4', 'https://i.scdn.co/image/ab67616d00004851a3e19b0cb50aa20c859e0eb4']","[(640, 640), (300, 300), (64, 64)]",2023-05-19,209.80345,70,True,0.578,0.651,-5.534,0.0508,0.0768,5.59e-05,0.112,0.144,128.92,0.528,4,0.714,0,0.58,4,0.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3xiccJ9jlTVwC8Yl66eGv5,Middle Ground,['Maroon 5'],Middle Ground,"['https://i.scdn.co/image/ab67616d0000b273ea911a2084cc9d00f7ce3f51', 'https://i.scdn.co/image/ab67616d00001e02ea911a2084cc9d00f7ce3f51', 'https://i.scdn.co/image/ab67616d00004851ea911a2084cc9d00f7ce3f51']","[(640, 640), (300, 300), (64, 64)]",2023-05-19,219.8,72,False,0.321,0.49,-6.139,0.0295,0.586,0.0,0.0644,0.279,149.563,0.095,2,0.943,1,0.912,3,0.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6sZo5nJIsFWXefRCCexpx0,Never Gonna Not Dance Again,['P!nk'],Never Gonna Not Dance Again,"['https://i.scdn.co/image/ab67616d0000b273a342edc8d90ae68d99333bab', 'https://i.scdn.co/image/ab67616d00001e02a342edc8d90ae68d99333bab', 'https://i.scdn.co/image/ab67616d00004851a342edc8d90ae68d99333bab']","[(640, 640), (300, 300), (64, 64)]",2022-11-04,225.78947,76,True,0.668,0.802,-4.005,0.0917,0.0273,0.0,0.163,0.769,113.796,0.933,5,0.383,0,0.317,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
07bsRv0pcpbG4zJeLsUs1p,Eyes Closed,['Ed Sheeran'],Eyes Closed,"['https://i.scdn.co/image/ab67616d0000b273340478dfce149f58e2327334', 'https://i.scdn.co/image/ab67616d00001e02340478dfce149f58e2327334', 'https://i.scdn.co/image/ab67616d00004851340478dfce149f58e2327334']","[(640, 640), (300, 300), (64, 64)]",2023-03-24,194.84875,86,False,0.777,0.526,-6.221,0.0645,0.302,0.0,0.105,0.389,107.071,0.895,2,0.182,1,0.403,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7j57nadsCph2KI9eYuaum8,The Hard Way,"['PNAU', 'Khalid']",The Hard Way,"['https://i.scdn.co/image/ab67616d0000b2730ed131cf7b6c5bfb509a77f1', 'https://i.scdn.co/image/ab67616d00001e020ed131cf7b6c5bfb509a77f1', 'https://i.scdn.co/image/ab67616d000048510ed131cf7b6c5bfb509a77f1']","[(640, 640), (300, 300), (64, 64)]",2023-03-10,183.92554,74,False,0.691,0.906,-4.458,0.171,0.072,0.0,0.299,0.657,119.978,0.872,0,0.676,1,0.681,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4FWbsd91QSvgr1dSWwW51e,TRUSTFALL,['P!nk'],TRUSTFALL,"['https://i.scdn.co/image/ab67616d0000b27302f93e92bdd5b3793eb688c0', 'https://i.scdn.co/image/ab67616d00001e0202f93e92bdd5b3793eb688c0', 'https://i.scdn.co/image/ab67616d0000485102f93e92bdd5b3793eb688c0']","[(640, 640), (300, 300), (64, 64)]",2023-01-27,237.2,83,False,0.636,0.888,-3.889,0.0945,0.00162,0.000216,0.147,0.25,122.032,0.914,8,0.369,1,0.431,4,0.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4vOoQh9MhS9pyrbvc8LyMz,Can't Tame Her,['Zara Larsson'],Can't Tame Her,"['https://i.scdn.co/image/ab67616d0000b273734779ceb0d067283c341297', 'https://i.scdn.co/image/ab67616d00001e02734779ceb0d067283c341297', 'https://i.scdn.co/image/ab67616d00004851734779ceb0d067283c341297']","[(640, 640), (300, 300), (64, 64)]",2023-01-26,196.93987,82,False,0.584,0.915,-3.199,0.11,0.00686,0.000155,0.098,0.57,181.882,0.086,6,0.758,0,0.834,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3DBJE1Zndql25OGUQSv7aD,A Year Ago,['James Arthur'],A Year Ago,"['https://i.scdn.co/image/ab67616d0000b273b7bc00a22e8cf49d45a3b8b2', 'https://i.scdn.co/image/ab67616d00001e02b7bc00a22e8cf49d45a3b8b2', 'https://i.scdn.co/image/ab67616d00004851b7bc00a22e8cf49d45a3b8b2']","[(640, 640), (300, 300), (64, 64)]",2023-05-12,170.83006,79,False,0.548,0.474,-8.743,0.0446,0.587,0.0,0.121,0.261,119.986,0.556,8,0.327,1,0.543,4,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4jMbQ5H6KaSRPRCBuNnW16,Be The One (with Khalid),"['Bree Runway', 'Khalid']",Be The One (with Khalid),"['https://i.scdn.co/image/ab67616d0000b2733144779be97af9dad567b493', 'https://i.scdn.co/image/ab67616d00001e023144779be97af9dad567b493', 'https://i.scdn.co/image/ab67616d000048513144779be97af9dad567b493']","[(640, 640), (300, 300), (64, 64)]",2023-04-20,200.81465,70,False,0.724,0.617,-5.999,0.0313,0.193,0.0,0.178,0.114,111.982,0.781,7,0.553,1,0.625,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6YexWyp9s0V0w1uGhtITsd,Holding On,['Leony'],Somewhere in Between,"['https://i.scdn.co/image/ab67616d0000b27343a15ff0615d2a89998192fa', 'https://i.scdn.co/image/ab67616d00001e0243a15ff0615d2a89998192fa', 'https://i.scdn.co/image/ab67616d0000485143a15ff0615d2a89998192fa']","[(640, 640), (300, 300), (64, 64)]",2023-03-24,172.50032,68,False,0.791,0.767,-5.026,0.0372,0.149,3.12e-06,0.125,0.834,129.914,0.843,11,0.474,0,0.518,4,0.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7aJgh6LCvhXJfD7PHjhG70,Waterfall,"['Michael Schulte', 'R3HAB']",Waterfall,"['https://i.scdn.co/image/ab67616d0000b2735b91874bccdca3e9d72e485b', 'https://i.scdn.co/image/ab67616d00001e025b91874bccdca3e9d72e485b', 'https://i.scdn.co/image/ab67616d000048515b91874bccdca3e9d72e485b']","[(640, 640), (300, 300), (64, 64)]",2023-03-24,137.99918,79,False,0.774,0.693,-4.221,0.0372,0.191,0.0,0.0843,0.591,125.91,0.886,5,0.566,1,0.389,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3AJwUDP919kvQ9QcozQPxg,Yellow,['Coldplay'],Parachutes,"['https://i.scdn.co/image/ab67616d0000b2733d92b2ad5af9fbc8637425f0', 'https://i.scdn.co/image/ab67616d00001e023d92b2ad5af9fbc8637425f0', 'https://i.scdn.co/image/ab67616d000048513d92b2ad5af9fbc8637425f0']","[(640, 640), (300, 300), (64, 64)]",2000-07-10,266.77332,93,False,0.429,0.661,-7.227,0.0281,0.00239,0.000121,0.234,0.285,173.372,0.501,11,0.885,1,0.664,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7lQ8MOhq6IN2w8EYcFNSUk,Without Me,['Eminem'],The Eminem Show,"['https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4', 'https://i.scdn.co/image/ab67616d00001e026ca5c90113b30c3c43ffb8f4', 'https://i.scdn.co/image/ab67616d000048516ca5c90113b30c3c43ffb8f4']","[(640, 640), (300, 300), (64, 64)]",2002-05-26,290.32,90,True,0.908,0.669,-2.827,0.0738,0.00286,0.0,0.237,0.662,112.238,1.0,7,0.988,1,0.761,4,0.946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,"['Kanye West', 'Dwele']",Graduation,"['https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a', 'https://i.scdn.co/image/ab67616d00001e0226f7f19c7f0381e56156c94a', 'https://i.scdn.co/image/ab67616d0000485126f7f19c7f0381e56156c94a']","[(640, 640), (300, 300), (64, 64)]",2007-09-11,237.50667,88,True,0.639,0.628,-7.578,0.0399,0.0381,0.0,0.386,0.43,90.482,0.61,6,0.634,0,0.7,4,0.994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60a0Rd6pjrkxjPbaKzXjfq,In the End,['Linkin Park'],Hybrid Theory (Bonus Edition),"['https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a', 'https://i.scdn.co/image/ab67616d00001e02e2f039481babe23658fc719a', 'https://i.scdn.co/image/ab67616d00004851e2f039481babe23658fc719a']","[(640, 640), (300, 300), (64, 64)]",2000-10-24,216.88,88,False,0.556,0.864,-5.87,0.0584,0.00958,0.0,0.209,0.4,105.143,0.717,3,0.491,0,0.34,4,0.986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228BxWXUYQPJrJYHDLOHkj,Gasolina,['Daddy Yankee'],Barrio Fino (Bonus Track Version),"['https://i.scdn.co/image/ab67616d0000b2736bdcdf82ecce36bff808a40c', 'https://i.scdn.co/image/ab67616d00001e026bdcdf82ecce36bff808a40c', 'https://i.scdn.co/image/ab67616d000048516bdcdf82ecce36bff808a40c']","[(640, 640), (300, 300), (64, 64)]",2004-07-13,192.6,88,False,0.852,0.797,-6.543,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,0.408,0,0.503,1,0.529,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,['The Killers'],Hot Fuss,"['https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d', 'https://i.scdn.co/image/ab67616d00001e02ccdddd46119a4ff53eaf1f5d', 'https://i.scdn.co/image/ab67616d00004851ccdddd46119a4ff53eaf1f5d']","[(640, 640), (300, 300), (64, 64)]",2004-01-01,222.97333,88,False,0.352,0.911,-5.23,0.0747,0.00121,0.0,0.0995,0.236,148.033,0.887,1,0.656,1,0.718,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"['Shakira', 'Wyclef Jean']","Oral Fixation, Vol. 2 (Expanded Edition)","['https://i.scdn.co/image/ab67616d0000b27327ddd747545c0d0cfe7595fa', 'https://i.scdn.co/image/ab67616d00001e0227ddd747545c0d0cfe7595fa', 'https://i.scdn.co/image/ab67616d0000485127ddd747545c0d0cfe7595fa']","[(640, 640), (300, 300), (64, 64)]",2005-11-28,218.09332,88,False,0.778,0.824,-5.892,0.0707,0.284,0.0,0.405,0.758,100.024,0.49,10,0.582,0,0.674,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,['Eminem'],The Marshall Mathers LP,"['https://i.scdn.co/image/ab67616d0000b273dbb3dd82da45b7d7f31b1b42', 'https://i.scdn.co/image/ab67616d00001e02dbb3dd82da45b7d7f31b1b42', 'https://i.scdn.co/image/ab67616d00004851dbb3dd82da45b7d7f31b1b42']","[(640, 640), (300, 300), (64, 64)]",2000-05-23,284.2,89,True,0.949,0.661,-4.244,0.0572,0.0302,0.0,0.0454,0.76,104.504,0.443,5,0.833,0,0.66,4,0.996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,['Coldplay'],Viva La Vida or Death and All His Friends,"['https://i.scdn.co/image/ab67616d0000b273e21cc1db05580b6f2d2a3b6e', 'https://i.scdn.co/image/ab67616d00001e02e21cc1db05580b6f2d2a3b6e', 'https://i.scdn.co/image/ab67616d00004851e21cc1db05580b6f2d2a3b6e']","[(640, 640), (300, 300), (64, 64)]",2008-05-26,242.37334,90,False,0.486,0.617,-7.115,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,0.744,5,0.399,0,0.598,4,0.827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4EWCNWgDS8707fNSZ1oaA5,Heartless,['Kanye West'],808s & Heartbreak,"['https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18', 'https://i.scdn.co/image/ab67616d00001e02346d77e155d854735410ed18', 'https://i.scdn.co/image/ab67616d00004851346d77e155d854735410ed18']","[(640, 640), (300, 300), (64, 64)]",2008-11-24,211.0,88,False,0.79,0.647,-5.983,0.136,0.0515,0.0,0.248,0.654,87.999,0.407,10,0.084,0,0.314,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,['Foster The People'],Torches,"['https://i.scdn.co/image/ab67616d0000b273121d5f92cf90576907dfb1e5', 'https://i.scdn.co/image/ab67616d00001e02121d5f92cf90576907dfb1e5', 'https://i.scdn.co/image/ab67616d00004851121d5f92cf90576907dfb1e5']","[(640, 640), (300, 300), (64, 64)]",2011-05-23,239.6,86,False,0.733,0.71,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975,0.958,5,0.351,0,0.516,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,['Gorillaz'],Demon Days,"['https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf', 'https://i.scdn.co/image/ab67616d00001e0219d85a472f328a6ed9b704cf', 'https://i.scdn.co/image/ab67616d0000485119d85a472f328a6ed9b704cf']","[(640, 640), (300, 300), (64, 64)]",2005-05-23,222.64,86,False,0.818,0.705,-6.679,0.177,0.00836,0.00233,0.613,0.772,138.559,0.84,6,0.392,1,0.49,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2nLtzopw4rPReszdYBJU6h,Numb,['Linkin Park'],Meteora,"['https://i.scdn.co/image/ab67616d0000b273b4ad7ebaf4575f120eb3f193', 'https://i.scdn.co/image/ab67616d00001e02b4ad7ebaf4575f120eb3f193', 'https://i.scdn.co/image/ab67616d00004851b4ad7ebaf4575f120eb3f193']","[(640, 640), (300, 300), (64, 64)]",2003-03-24,185.58667,88,False,0.496,0.863,-4.153,0.0381,0.0046,0.0,0.639,0.243,110.018,0.536,9,0.221,1,0.418,4,0.789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2gam98EZKrF9XuOkU13ApN,Promiscuous,"['Nelly Furtado', 'Timbaland']",Loose,"['https://i.scdn.co/image/ab67616d0000b273a6f439c8957170652f9410e2', 'https://i.scdn.co/image/ab67616d00001e02a6f439c8957170652f9410e2', 'https://i.scdn.co/image/ab67616d00004851a6f439c8957170652f9410e2']","[(640, 640), (300, 300), (64, 64)]",2006-01-01,242.29333,86,False,0.808,0.97,-6.098,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,0.829,10,0.437,0,0.513,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,['Evanescence'],Fallen,"['https://i.scdn.co/image/ab67616d0000b27325f49ab23f0ec6332efef432', 'https://i.scdn.co/image/ab67616d00001e0225f49ab23f0ec6332efef432', 'https://i.scdn.co/image/ab67616d0000485125f49ab23f0ec6332efef432']","[(640, 640), (300, 300), (64, 64)]",2003-03-04,235.89333,86,False,0.331,0.943,-3.188,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,0.0,4,0.593,0,0.495,4,0.803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75JFxkI2RXiU7L9VXzMkle,The Scientist,['Coldplay'],A Rush of Blood to the Head,"['https://i.scdn.co/image/ab67616d0000b273de09e02aa7febf30b7c02d82', 'https://i.scdn.co/image/ab67616d00001e02de09e02aa7febf30b7c02d82', 'https://i.scdn.co/image/ab67616d00004851de09e02aa7febf30b7c02d82']","[(640, 640), (300, 300), (64, 64)]",2002-08-08,309.6,88,False,0.557,0.442,-7.224,0.0243,0.731,1.46e-05,0.11,0.213,146.277,0.255,5,0.552,1,0.584,4,0.992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4xkOaSrkexMciUUogZKVTS,Till I Collapse,"['Eminem', 'Nate Dogg']",The Eminem Show,"['https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4', 'https://i.scdn.co/image/ab67616d00001e026ca5c90113b30c3c43ffb8f4', 'https://i.scdn.co/image/ab67616d000048516ca5c90113b30c3c43ffb8f4']","[(640, 640), (300, 300), (64, 64)]",2002-05-26,297.78668,87,True,0.548,0.847,-3.237,0.186,0.0622,0.0,0.0816,0.1,171.447,0.331,1,0.778,1,0.568,4,0.995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49FYlytm3dAAraYgpoJZux,Umbrella,"['Rihanna', 'JAY-Z']",Good Girl Gone Bad: Reloaded,"['https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98', 'https://i.scdn.co/image/ab67616d00001e02f9f27162ab1ed45b8d7a7e98', 'https://i.scdn.co/image/ab67616d00004851f9f27162ab1ed45b8d7a7e98']","[(640, 640), (300, 300), (64, 64)]",2008-06-02,275.98666,86,False,0.583,0.829,-4.603,0.134,0.00864,0.0,0.0426,0.575,174.034,0.425,1,0.609,1,0.619,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",['Train'],"Save Me, San Francisco (Golden Gate Edition)","['https://i.scdn.co/image/ab67616d0000b2736ff8bc258e3ebc835ffe14ca', 'https://i.scdn.co/image/ab67616d00001e026ff8bc258e3ebc835ffe14ca', 'https://i.scdn.co/image/ab67616d000048516ff8bc258e3ebc835ffe14ca']","[(640, 640), (300, 300), (64, 64)]",2010-12-01,216.77333,86,False,0.673,0.886,-4.44,0.0431,0.185,0.0,0.0826,0.795,97.012,0.635,1,0.437,0,0.511,4,0.994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),"['Usher', 'Lil Jon', 'Ludacris']",Confessions (Expanded Edition),"['https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da', 'https://i.scdn.co/image/ab67616d00001e02365b3fb800c19f7ff72602da', 'https://i.scdn.co/image/ab67616d00004851365b3fb800c19f7ff72602da']","[(640, 640), (300, 300), (64, 64)]",2004-03-23,250.37334,85,False,0.894,0.791,-4.699,0.112,0.0183,0.0,0.0388,0.583,105.018,0.285,2,0.739,1,0.501,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,['Outkast'],Speakerboxxx/The Love Below,"['https://i.scdn.co/image/ab67616d0000b2736a6387ab37f64034cdc7b367', 'https://i.scdn.co/image/ab67616d00001e026a6387ab37f64034cdc7b367', 'https://i.scdn.co/image/ab67616d000048516a6387ab37f64034cdc7b367']","[(640, 640), (300, 300), (64, 64)]",2003-01-01,235.21333,85,False,0.727,0.974,-2.261,0.0664,0.103,0.000532,0.174,0.965,79.526,0.375,4,0.405,0,0.468,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,['Coldplay'],X&Y,"['https://i.scdn.co/image/ab67616d0000b2734e0362c225863f6ae2432651', 'https://i.scdn.co/image/ab67616d00001e024e0362c225863f6ae2432651', 'https://i.scdn.co/image/ab67616d000048514e0362c225863f6ae2432651']","[(640, 640), (300, 300), (64, 64)]",2005-06-07,295.53305,86,False,0.209,0.417,-8.74,0.0338,0.164,0.00196,0.113,0.124,138.178,0.209,3,0.694,1,0.787,4,0.966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,['Kesha'],Animal (Expanded Edition),"['https://i.scdn.co/image/ab67616d0000b2737a6339d6ddfd579f77559b3c', 'https://i.scdn.co/image/ab67616d00001e027a6339d6ddfd579f77559b3c', 'https://i.scdn.co/image/ab67616d000048517a6339d6ddfd579f77559b3c']","[(640, 640), (300, 300), (64, 64)]",2010-01-01,199.69333,85,False,0.755,0.837,-2.718,0.142,0.0991,0.0,0.289,0.714,120.028,0.801,2,0.656,0,0.558,4,0.635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2kQuhkFX7uSVepCD3h29g5,Smack That,"['Akon', 'Eminem']",Konvicted,"['https://i.scdn.co/image/ab67616d0000b273d9bcf5565005950b353bc9cf', 'https://i.scdn.co/image/ab67616d00001e02d9bcf5565005950b353bc9cf', 'https://i.scdn.co/image/ab67616d00004851d9bcf5565005950b353bc9cf']","[(640, 640), (300, 300), (64, 64)]",2006-01-01,212.36,85,True,0.939,0.742,-5.171,0.0467,0.321,0.0,0.107,0.924,118.978,0.17,5,0.488,0,0.655,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,['Red Hot Chili Peppers'],By the Way (Deluxe Edition),"['https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4', 'https://i.scdn.co/image/ab67616d00001e02de1af2785a83cc660155a0c4', 'https://i.scdn.co/image/ab67616d00004851de1af2785a83cc660155a0c4']","[(640, 640), (300, 300), (64, 64)]",2002-07-09,269.0,85,False,0.618,0.938,-3.442,0.0456,0.0179,0.0,0.167,0.875,91.455,0.122,9,0.608,1,0.38,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,['Kings of Leon'],Only By The Night,"['https://i.scdn.co/image/ab67616d0000b2732519d01c0cca06f134eeadd8', 'https://i.scdn.co/image/ab67616d00001e022519d01c0cca06f134eeadd8', 'https://i.scdn.co/image/ab67616d000048512519d01c0cca06f134eeadd8']","[(640, 640), (300, 300), (64, 64)]",2008-09-23,203.34666,85,False,0.542,0.905,-5.653,0.054,0.00172,0.0104,0.136,0.374,153.398,0.245,9,0.0,1,0.025,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0BCPKOYdS2jbQ8iyB56Zns,Clocks,['Coldplay'],A Rush of Blood to the Head,"['https://i.scdn.co/image/ab67616d0000b273de09e02aa7febf30b7c02d82', 'https://i.scdn.co/image/ab67616d00001e02de09e02aa7febf30b7c02d82', 'https://i.scdn.co/image/ab67616d00004851de09e02aa7febf30b7c02d82']","[(640, 640), (300, 300), (64, 64)]",2002-08-08,307.87973,85,False,0.577,0.749,-7.215,0.0279,0.599,0.0115,0.183,0.255,130.97,0.858,5,0.39,0,0.563,4,0.798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,"['JAY-Z', 'Alicia Keys']",The Blueprint 3,"['https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10', 'https://i.scdn.co/image/ab67616d00001e02fec1b815bb3c50a64a90fd10', 'https://i.scdn.co/image/ab67616d00004851fec1b815bb3c50a64a90fd10']","[(640, 640), (300, 300), (64, 64)]",2009-09-08,276.92,85,True,0.491,0.956,-1.538,0.392,0.0295,0.0,0.46,0.811,173.585,0.413,11,0.074,1,0.33,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
